ENSMUSG00000020280	278
ENSMUSG00000020282	290
ENSMUSG00000020283	484
ENSMUSG00000020284	46
ENSMUSG00000020286	0
ENSMUSG00000020287	40
ENSMUSG00000020288	281
ENSMUSG00000020289	249
ENSMUSG00000020290	1061
ENSMUSG00000020295	2
ENSMUSG00000020297	8
ENSMUSG00000020299	0
ENSMUSG00000020300	2940
ENSMUSG00000020303	182
ENSMUSG00000020305	129
ENSMUSG00000020307	2601
ENSMUSG00000020308	113
ENSMUSG00000020309	295
ENSMUSG00000020310	0
ENSMUSG00000020311	538
ENSMUSG00000020312	113
ENSMUSG00000020315	5259
ENSMUSG00000020317	0
ENSMUSG00000020319	15
ENSMUSG00000020321	7774
ENSMUSG00000020323	0
ENSMUSG00000020325	9
ENSMUSG00000020326	29616
ENSMUSG00000020327	10
ENSMUSG00000020328	171
ENSMUSG00000020329	459
ENSMUSG00000020330	18
ENSMUSG00000020331	21
ENSMUSG00000020332	0
ENSMUSG00000020333	562
ENSMUSG00000020334	49
ENSMUSG00000020335	43
ENSMUSG00000020340	84
ENSMUSG00000020346	546
ENSMUSG00000020349	2494
ENSMUSG00000020354	816
ENSMUSG00000020357	172
ENSMUSG00000020358	2077
ENSMUSG00000020359	483
ENSMUSG00000020361	2473
ENSMUSG00000020362	584
ENSMUSG00000020363	168
ENSMUSG00000020364	135
ENSMUSG00000020366	1405
ENSMUSG00000020368	2747
ENSMUSG00000020372	3336
ENSMUSG00000020374	12
ENSMUSG00000020375	429
ENSMUSG00000020376	834
ENSMUSG00000020377	14
ENSMUSG00000020380	207
ENSMUSG00000020381	19
ENSMUSG00000020383	0
ENSMUSG00000020385	780
ENSMUSG00000020386	4839
ENSMUSG00000020387	109
ENSMUSG00000020388	81
ENSMUSG00000020389	42
ENSMUSG00000020390	7313
ENSMUSG00000020392	312
ENSMUSG00000020393	1480
ENSMUSG00000020395	0
ENSMUSG00000020396	24
ENSMUSG00000020397	313
ENSMUSG00000020399	8
ENSMUSG00000020400	586
ENSMUSG00000020401	0
ENSMUSG00000020402	20152
ENSMUSG00000020405	0
ENSMUSG00000020407	9
ENSMUSG00000020409	767
ENSMUSG00000020411	3
ENSMUSG00000020412	605
ENSMUSG00000020413	324
ENSMUSG00000020415	28
ENSMUSG00000020419	0
ENSMUSG00000020420	64
ENSMUSG00000020422	237
ENSMUSG00000020423	303
ENSMUSG00000020424	18
ENSMUSG00000020427	422
ENSMUSG00000020428	0
ENSMUSG00000020429	0
ENSMUSG00000020430	479
ENSMUSG00000020431	118
ENSMUSG00000020432	308
ENSMUSG00000020434	2
ENSMUSG00000020435	19
ENSMUSG00000020436	13
ENSMUSG00000020437	17
ENSMUSG00000020439	1231
ENSMUSG00000020440	456
ENSMUSG00000020441	35
ENSMUSG00000020444	176
ENSMUSG00000020447	29
ENSMUSG00000020448	360
ENSMUSG00000020451	324
ENSMUSG00000020453	241
ENSMUSG00000020454	666
ENSMUSG00000020455	125
ENSMUSG00000020456	17821
ENSMUSG00000020457	525
ENSMUSG00000020458	13793
ENSMUSG00000020459	473
ENSMUSG00000020460	1232
ENSMUSG00000020461	0
ENSMUSG00000020462	180
ENSMUSG00000020463	931
ENSMUSG00000020464	415
ENSMUSG00000020467	172
ENSMUSG00000020469	0
ENSMUSG00000020471	121
ENSMUSG00000020472	349
ENSMUSG00000020473	2987
ENSMUSG00000020474	87
ENSMUSG00000020475	25124
ENSMUSG00000020476	194
ENSMUSG00000020477	430
ENSMUSG00000020481	0
ENSMUSG00000020482	600
ENSMUSG00000020483	4073
ENSMUSG00000020484	1157
ENSMUSG00000020485	153
ENSMUSG00000020486	233
ENSMUSG00000020490	0
ENSMUSG00000020491	65
ENSMUSG00000020492	71
ENSMUSG00000020493	14
ENSMUSG00000020495	144
ENSMUSG00000020496	1361
ENSMUSG00000020513	120
ENSMUSG00000020514	171
ENSMUSG00000020515	471
ENSMUSG00000020516	1014
ENSMUSG00000020519	336
ENSMUSG00000020520	160
ENSMUSG00000020521	796
ENSMUSG00000020522	301
ENSMUSG00000020523	754
ENSMUSG00000020524	2
ENSMUSG00000020525	118
ENSMUSG00000020526	135
ENSMUSG00000020527	94
ENSMUSG00000020528	92
ENSMUSG00000020530	879
ENSMUSG00000020532	702
ENSMUSG00000020534	202
ENSMUSG00000020536	274
ENSMUSG00000020537	280
ENSMUSG00000020538	1044
ENSMUSG00000020541	375
ENSMUSG00000020542	4
ENSMUSG00000020544	150
ENSMUSG00000020545	0
ENSMUSG00000020546	832
ENSMUSG00000020547	1673
ENSMUSG00000020548	1
ENSMUSG00000020549	412
ENSMUSG00000020553	60
ENSMUSG00000020561	332
ENSMUSG00000020562	0
ENSMUSG00000020564	268
ENSMUSG00000020566	0
ENSMUSG00000020570	4435
ENSMUSG00000020571	717
ENSMUSG00000020572	2497
ENSMUSG00000020573	18
ENSMUSG00000020576	822
ENSMUSG00000020577	540
ENSMUSG00000020580	5469
ENSMUSG00000020581	0
ENSMUSG00000020583	0
ENSMUSG00000020585	4868
ENSMUSG00000020589	141
ENSMUSG00000020590	2020
ENSMUSG00000020591	35
ENSMUSG00000020592	97
ENSMUSG00000020593	5218
ENSMUSG00000020594	3048
ENSMUSG00000020598	12
ENSMUSG00000020599	0
ENSMUSG00000020600	9
ENSMUSG00000020601	507
ENSMUSG00000020604	47
ENSMUSG00000020605	119
ENSMUSG00000020607	2
ENSMUSG00000020608	1502
ENSMUSG00000020609	0
ENSMUSG00000020610	989
ENSMUSG00000020611	821
ENSMUSG00000020612	4042
ENSMUSG00000020614	36
ENSMUSG00000020617	0
ENSMUSG00000020620	941
ENSMUSG00000020621	660
ENSMUSG00000020622	1
ENSMUSG00000020623	662
ENSMUSG00000020624	0
ENSMUSG00000020627	116
ENSMUSG00000020628	434
ENSMUSG00000020629	995
ENSMUSG00000020630	89
ENSMUSG00000020633	0
ENSMUSG00000020634	3642
ENSMUSG00000020635	5
ENSMUSG00000020636	0
ENSMUSG00000020638	87
ENSMUSG00000020639	14
ENSMUSG00000020640	862
ENSMUSG00000020641	101
ENSMUSG00000020642	185
ENSMUSG00000020644	61
ENSMUSG00000020646	62
ENSMUSG00000020647	1182
ENSMUSG00000020648	86
ENSMUSG00000020649	18
ENSMUSG00000020650	817
ENSMUSG00000020651	0
ENSMUSG00000020652	57
ENSMUSG00000020653	100
ENSMUSG00000020654	50
ENSMUSG00000020656	10
ENSMUSG00000020657	1297
ENSMUSG00000020658	330
ENSMUSG00000020659	212
ENSMUSG00000020660	2
ENSMUSG00000020661	2923
ENSMUSG00000020664	5309
ENSMUSG00000020668	576
ENSMUSG00000020669	8
ENSMUSG00000020671	7514
ENSMUSG00000020672	6
ENSMUSG00000020673	0
ENSMUSG00000020674	937
ENSMUSG00000020676	181
ENSMUSG00000020677	335
ENSMUSG00000020679	0
ENSMUSG00000020680	482
ENSMUSG00000020681	851
ENSMUSG00000020682	56
ENSMUSG00000020684	0
ENSMUSG00000020686	0
ENSMUSG00000020687	973
ENSMUSG00000020689	67
ENSMUSG00000020690	0
ENSMUSG00000020691	136
ENSMUSG00000020692	86
ENSMUSG00000020694	1133
ENSMUSG00000020695	270
ENSMUSG00000020696	165
ENSMUSG00000020697	536
ENSMUSG00000020698	3
ENSMUSG00000020700	496
ENSMUSG00000020701	2
ENSMUSG00000020702	0
ENSMUSG00000020703	1
ENSMUSG00000020704	0
ENSMUSG00000020705	801
ENSMUSG00000020706	559
ENSMUSG00000020707	36
ENSMUSG00000020708	1773
ENSMUSG00000020709	79
ENSMUSG00000020712	2
ENSMUSG00000020713	0
ENSMUSG00000020715	315
ENSMUSG00000020716	851
ENSMUSG00000020717	1569
ENSMUSG00000020718	29
ENSMUSG00000020719	8708
ENSMUSG00000020720	1817
ENSMUSG00000020721	1218
ENSMUSG00000020722	2946
ENSMUSG00000020723	6
ENSMUSG00000020728	25
ENSMUSG00000020732	2
ENSMUSG00000020733	21
ENSMUSG00000020734	0
ENSMUSG00000020736	40
ENSMUSG00000020737	284
ENSMUSG00000020738	167
ENSMUSG00000020739	282
ENSMUSG00000020740	321
ENSMUSG00000020741	3339
ENSMUSG00000020743	467
ENSMUSG00000020744	579
ENSMUSG00000020745	3926
ENSMUSG00000020747	2199
ENSMUSG00000020752	167
ENSMUSG00000020755	186
ENSMUSG00000020758	171
ENSMUSG00000020766	19
ENSMUSG00000020770	115
ENSMUSG00000020773	150
ENSMUSG00000020774	123
ENSMUSG00000020775	566
ENSMUSG00000020776	212
ENSMUSG00000020777	2745
ENSMUSG00000020778	109
ENSMUSG00000020780	1439
ENSMUSG00000020781	84
ENSMUSG00000020782	104
ENSMUSG00000020783	297
ENSMUSG00000020785	21
ENSMUSG00000020787	16
ENSMUSG00000020788	179
ENSMUSG00000020790	404
ENSMUSG00000020792	642
ENSMUSG00000020793	6
ENSMUSG00000020794	2480
ENSMUSG00000020798	7
ENSMUSG00000020799	21
ENSMUSG00000020801	42
ENSMUSG00000020802	651
ENSMUSG00000020803	397
ENSMUSG00000020804	2
ENSMUSG00000020805	0
ENSMUSG00000020806	251
ENSMUSG00000020807	6
ENSMUSG00000020808	3
ENSMUSG00000020810	395
ENSMUSG00000020811	47
ENSMUSG00000020812	22
ENSMUSG00000020814	162
ENSMUSG00000020817	1236
ENSMUSG00000020818	324
ENSMUSG00000020821	16819
ENSMUSG00000020823	1224
ENSMUSG00000020826	66
ENSMUSG00000020827	690
ENSMUSG00000020828	295
ENSMUSG00000020829	18
ENSMUSG00000020830	2
ENSMUSG00000020831	14
ENSMUSG00000020832	336
ENSMUSG00000020834	6
ENSMUSG00000020836	2728
ENSMUSG00000020838	7
ENSMUSG00000020839	3
ENSMUSG00000020840	639
ENSMUSG00000020841	2633
ENSMUSG00000020843	367
ENSMUSG00000020844	432
ENSMUSG00000020846	949
ENSMUSG00000020847	200
ENSMUSG00000020848	5
ENSMUSG00000020849	6984
ENSMUSG00000020850	3798
ENSMUSG00000020857	384
ENSMUSG00000020859	5441
ENSMUSG00000020863	1371
ENSMUSG00000020864	4618
ENSMUSG00000020865	21
ENSMUSG00000020866	112
ENSMUSG00000020867	0
ENSMUSG00000020868	120
ENSMUSG00000020869	664
ENSMUSG00000020870	69
ENSMUSG00000020871	0
ENSMUSG00000020872	0
ENSMUSG00000020873	537
ENSMUSG00000020875	2
ENSMUSG00000020876	162
ENSMUSG00000020877	135
ENSMUSG00000020878	0
ENSMUSG00000020882	3286
ENSMUSG00000020883	569
ENSMUSG00000020884	0
ENSMUSG00000020886	119
ENSMUSG00000020887	0
ENSMUSG00000020888	120
ENSMUSG00000020889	3136
ENSMUSG00000020890	0
ENSMUSG00000020891	2
ENSMUSG00000020892	2
ENSMUSG00000020893	415
ENSMUSG00000020894	796
ENSMUSG00000020895	14
ENSMUSG00000020897	12
ENSMUSG00000020898	207
ENSMUSG00000020899	453
ENSMUSG00000020900	741
ENSMUSG00000020901	9
ENSMUSG00000020902	234
ENSMUSG00000020903	237
ENSMUSG00000020904	2
ENSMUSG00000020905	28
ENSMUSG00000020907	0
ENSMUSG00000020908	133
ENSMUSG00000020910	84
ENSMUSG00000020911	32
ENSMUSG00000020912	0
ENSMUSG00000020913	2
ENSMUSG00000020914	67
ENSMUSG00000020916	2
ENSMUSG00000020917	663
ENSMUSG00000020918	296
ENSMUSG00000020919	5762
ENSMUSG00000020921	152
ENSMUSG00000020922	1304
ENSMUSG00000020923	931
ENSMUSG00000020925	1000
ENSMUSG00000020926	27
ENSMUSG00000020928	33
ENSMUSG00000020929	443
ENSMUSG00000020930	0
ENSMUSG00000020932	0
ENSMUSG00000020935	186
ENSMUSG00000020936	1164
ENSMUSG00000020937	78
ENSMUSG00000020940	0
ENSMUSG00000020941	101
ENSMUSG00000020945	0
ENSMUSG00000020946	1003
ENSMUSG00000020948	436
ENSMUSG00000020949	1666
ENSMUSG00000020950	0
ENSMUSG00000020952	288
ENSMUSG00000020953	15
ENSMUSG00000020954	4290
ENSMUSG00000020955	556
ENSMUSG00000020956	73
ENSMUSG00000020961	2272
ENSMUSG00000020962	607
ENSMUSG00000020963	58
ENSMUSG00000020964	1370
ENSMUSG00000020973	9
ENSMUSG00000020974	6
ENSMUSG00000020978	1653
ENSMUSG00000020982	1124
ENSMUSG00000020986	2863
ENSMUSG00000020988	889
ENSMUSG00000020990	5
ENSMUSG00000020992	0
ENSMUSG00000020993	500
ENSMUSG00000020994	970
ENSMUSG00000021000	1415
ENSMUSG00000021003	121
ENSMUSG00000021007	91
ENSMUSG00000021009	1361
ENSMUSG00000021010	11
ENSMUSG00000021012	785
ENSMUSG00000021013	57
ENSMUSG00000021018	74
ENSMUSG00000021022	325
ENSMUSG00000021023	198
ENSMUSG00000021024	1630
ENSMUSG00000021025	345
ENSMUSG00000021027	1795
ENSMUSG00000021028	72
ENSMUSG00000021032	2
ENSMUSG00000021033	589
ENSMUSG00000021036	193
ENSMUSG00000021037	1141
ENSMUSG00000021038	176
ENSMUSG00000021039	568
ENSMUSG00000021040	169
ENSMUSG00000021044	253
ENSMUSG00000021047	230
ENSMUSG00000021048	935
ENSMUSG00000021051	1115
ENSMUSG00000021054	400
ENSMUSG00000021055	0
ENSMUSG00000021056	0
ENSMUSG00000021057	100
ENSMUSG00000021061	8175
ENSMUSG00000021062	45
ENSMUSG00000021065	442
ENSMUSG00000021066	73
ENSMUSG00000021067	813
ENSMUSG00000021068	1229
ENSMUSG00000021069	113
ENSMUSG00000021070	20
ENSMUSG00000021071	1
ENSMUSG00000021072	489
ENSMUSG00000021076	840
ENSMUSG00000021078	1
ENSMUSG00000021079	292
ENSMUSG00000021081	0
ENSMUSG00000021086	0
ENSMUSG00000021087	25
ENSMUSG00000021090	4
ENSMUSG00000021091	94
ENSMUSG00000021094	227
ENSMUSG00000021095	4
ENSMUSG00000021096	4044
ENSMUSG00000021097	209
ENSMUSG00000021098	2
ENSMUSG00000021099	0
ENSMUSG00000021101	0
ENSMUSG00000021102	529
ENSMUSG00000021103	262
ENSMUSG00000021108	233
ENSMUSG00000021109	735
ENSMUSG00000021111	1583
ENSMUSG00000021112	1111
ENSMUSG00000021113	103
ENSMUSG00000021114	881
ENSMUSG00000021115	82
ENSMUSG00000021116	755
ENSMUSG00000021118	4
ENSMUSG00000021120	33
ENSMUSG00000021123	13
ENSMUSG00000021124	556
ENSMUSG00000021125	1
ENSMUSG00000021127	566
ENSMUSG00000021130	123
ENSMUSG00000021131	131
ENSMUSG00000021133	1395
ENSMUSG00000021134	1998
ENSMUSG00000021135	7
ENSMUSG00000021136	91
ENSMUSG00000021139	33
ENSMUSG00000021140	2088
ENSMUSG00000021143	1202
ENSMUSG00000021144	591
ENSMUSG00000021147	704
ENSMUSG00000021148	0
ENSMUSG00000021149	900
ENSMUSG00000021156	1865
ENSMUSG00000021171	1119
ENSMUSG00000021175	3
ENSMUSG00000021176	3
ENSMUSG00000021177	63
ENSMUSG00000021178	1772
ENSMUSG00000021179	218
ENSMUSG00000021180	208
ENSMUSG00000021182	1552
ENSMUSG00000021185	312
ENSMUSG00000021186	280
ENSMUSG00000021187	11
ENSMUSG00000021188	1935
ENSMUSG00000021189	261
ENSMUSG00000021190	573
ENSMUSG00000021192	460
ENSMUSG00000021193	748
ENSMUSG00000021194	2
ENSMUSG00000021196	96
ENSMUSG00000021198	0
ENSMUSG00000021200	7912
ENSMUSG00000021203	121
ENSMUSG00000021207	0
ENSMUSG00000021208	1
ENSMUSG00000021209	8
ENSMUSG00000021210	0
ENSMUSG00000021211	2
ENSMUSG00000021213	4
ENSMUSG00000021214	2
ENSMUSG00000021215	967
ENSMUSG00000021216	0
ENSMUSG00000021217	118
ENSMUSG00000021218	1872
ENSMUSG00000021219	27
ENSMUSG00000021221	263
ENSMUSG00000021222	357
ENSMUSG00000021223	107
ENSMUSG00000021224	458
ENSMUSG00000021226	164
ENSMUSG00000021228	0
ENSMUSG00000021234	37
ENSMUSG00000021235	230
ENSMUSG00000021236	489
ENSMUSG00000021238	2937
ENSMUSG00000021239	0
ENSMUSG00000021240	159
ENSMUSG00000021241	341
ENSMUSG00000021242	564
ENSMUSG00000021243	127
ENSMUSG00000021244	688
ENSMUSG00000021245	443
ENSMUSG00000021248	1773
ENSMUSG00000021250	47
ENSMUSG00000021252	47
ENSMUSG00000021253	743
ENSMUSG00000021254	368
ENSMUSG00000021255	117
ENSMUSG00000021256	131
ENSMUSG00000021257	128
ENSMUSG00000021258	1664
ENSMUSG00000021259	2
ENSMUSG00000021260	38
ENSMUSG00000021262	100
ENSMUSG00000021263	2
ENSMUSG00000021264	1199
ENSMUSG00000021265	132
ENSMUSG00000021266	484
ENSMUSG00000021268	1043
ENSMUSG00000021270	625
ENSMUSG00000021271	150
ENSMUSG00000021273	817
ENSMUSG00000021275	479
ENSMUSG00000021276	258
ENSMUSG00000021277	594
ENSMUSG00000021278	0
ENSMUSG00000021279	782
ENSMUSG00000021280	36
ENSMUSG00000021281	2299
ENSMUSG00000021282	4091
ENSMUSG00000021285	239
ENSMUSG00000021286	150
ENSMUSG00000021287	56
ENSMUSG00000021288	1156
ENSMUSG00000021290	2003
ENSMUSG00000021294	183
ENSMUSG00000021298	2
ENSMUSG00000021301	4
ENSMUSG00000021302	331
ENSMUSG00000021303	4
ENSMUSG00000021306	31
ENSMUSG00000021311	619
ENSMUSG00000021313	25
ENSMUSG00000021314	6
ENSMUSG00000021318	77
ENSMUSG00000021319	278
ENSMUSG00000021322	0
ENSMUSG00000021326	317
ENSMUSG00000021327	522
ENSMUSG00000021335	0
ENSMUSG00000021336	0
ENSMUSG00000021337	0
ENSMUSG00000021338	22
ENSMUSG00000021339	1054
ENSMUSG00000021340	19
ENSMUSG00000021342	0
ENSMUSG00000021345	0
ENSMUSG00000021346	0
ENSMUSG00000021347	0
ENSMUSG00000021348	0
ENSMUSG00000021356	35
ENSMUSG00000021357	437
ENSMUSG00000021359	2
ENSMUSG00000021360	66
ENSMUSG00000021361	290
ENSMUSG00000021362	0
ENSMUSG00000021363	0
ENSMUSG00000021364	0
ENSMUSG00000021365	262
ENSMUSG00000021366	621
ENSMUSG00000021367	56
ENSMUSG00000021368	257
ENSMUSG00000021371	1064
ENSMUSG00000021373	6149
ENSMUSG00000021374	1339
ENSMUSG00000021375	2810
ENSMUSG00000021376	59
ENSMUSG00000021377	749
ENSMUSG00000021379	60
ENSMUSG00000021381	0
ENSMUSG00000021384	2
ENSMUSG00000021385	172
ENSMUSG00000021388	579
ENSMUSG00000021390	1001
ENSMUSG00000021391	13
ENSMUSG00000021392	379
ENSMUSG00000021395	405
ENSMUSG00000021396	0
ENSMUSG00000021400	123
ENSMUSG00000021403	0
ENSMUSG00000021404	0
ENSMUSG00000021408	138
ENSMUSG00000021411	59
ENSMUSG00000021413	1208
ENSMUSG00000021414	4
ENSMUSG00000021415	0
ENSMUSG00000021416	0
ENSMUSG00000021417	606
ENSMUSG00000021418	95
ENSMUSG00000021420	228
ENSMUSG00000021423	22
ENSMUSG00000021427	1710
ENSMUSG00000021428	163
ENSMUSG00000021431	367
ENSMUSG00000021432	53
ENSMUSG00000021439	0
ENSMUSG00000021440	0
ENSMUSG00000021441	0
ENSMUSG00000021448	7
ENSMUSG00000021451	2329
ENSMUSG00000021453	88
ENSMUSG00000021456	421
ENSMUSG00000021457	111
ENSMUSG00000021458	615
ENSMUSG00000021460	595
ENSMUSG00000021461	26
ENSMUSG00000021464	11
ENSMUSG00000021466	324
ENSMUSG00000021468	259
ENSMUSG00000021469	2
ENSMUSG00000021470	848
ENSMUSG00000021474	122
ENSMUSG00000021476	611
ENSMUSG00000021477	1291
ENSMUSG00000021478	4
ENSMUSG00000021481	330
ENSMUSG00000021482	624
ENSMUSG00000021483	59
ENSMUSG00000021484	1426
ENSMUSG00000021485	2
ENSMUSG00000021486	187
ENSMUSG00000021488	2794
ENSMUSG00000021490	0
ENSMUSG00000021492	0
ENSMUSG00000021493	3411
ENSMUSG00000021494	132
ENSMUSG00000021495	529
ENSMUSG00000021496	46
ENSMUSG00000021497	546
ENSMUSG00000021499	3
ENSMUSG00000021500	1328
ENSMUSG00000021501	151
ENSMUSG00000021504	101
ENSMUSG00000021506	14
ENSMUSG00000021508	552
ENSMUSG00000021509	0
ENSMUSG00000021510	275
ENSMUSG00000021514	213
ENSMUSG00000021518	355
ENSMUSG00000021519	207
ENSMUSG00000021520	3569
ENSMUSG00000021532	137
ENSMUSG00000021534	0
ENSMUSG00000021536	539
ENSMUSG00000021537	200
ENSMUSG00000021538	0
ENSMUSG00000021539	0
ENSMUSG00000021540	948
ENSMUSG00000021541	0
ENSMUSG00000021545	0
ENSMUSG00000021546	2739
ENSMUSG00000021548	410
ENSMUSG00000021549	705
ENSMUSG00000021550	199
ENSMUSG00000021552	258
ENSMUSG00000021553	0
ENSMUSG00000021555	360
ENSMUSG00000021556	245
ENSMUSG00000021557	1576
ENSMUSG00000021559	306
ENSMUSG00000021565	0
ENSMUSG00000021566	0
ENSMUSG00000021567	40
ENSMUSG00000021569	0
ENSMUSG00000021572	24
ENSMUSG00000021573	481
ENSMUSG00000021575	0
ENSMUSG00000021576	159
ENSMUSG00000021577	11453
ENSMUSG00000021578	987
ENSMUSG00000021579	0
ENSMUSG00000021583	415
ENSMUSG00000021585	1637
ENSMUSG00000021587	4
ENSMUSG00000021589	1433
ENSMUSG00000021590	19
ENSMUSG00000021591	381
ENSMUSG00000021592	85
ENSMUSG00000021594	6
ENSMUSG00000021595	771
ENSMUSG00000021596	31
ENSMUSG00000021597	168
ENSMUSG00000021598	99
ENSMUSG00000021600	0
ENSMUSG00000021604	3
ENSMUSG00000021606	1070
ENSMUSG00000021607	316
ENSMUSG00000021608	100
ENSMUSG00000021609	0
ENSMUSG00000021610	614
ENSMUSG00000021611	5
ENSMUSG00000021612	2
ENSMUSG00000021613	2
ENSMUSG00000021614	302
ENSMUSG00000021615	95
ENSMUSG00000021619	95
ENSMUSG00000021620	0
ENSMUSG00000021621	236
ENSMUSG00000021622	14152
ENSMUSG00000021624	5
ENSMUSG00000021629	258
ENSMUSG00000021631	2
ENSMUSG00000021635	308
ENSMUSG00000021636	8
ENSMUSG00000021638	5
ENSMUSG00000021639	209
ENSMUSG00000021640	0
ENSMUSG00000021643	37
ENSMUSG00000021645	117
ENSMUSG00000021646	401
ENSMUSG00000021647	0
ENSMUSG00000021650	425
ENSMUSG00000021660	1450
ENSMUSG00000021661	236
ENSMUSG00000021662	130
ENSMUSG00000021665	127
ENSMUSG00000021666	1285
ENSMUSG00000021668	177
ENSMUSG00000021669	1804
ENSMUSG00000021670	155
ENSMUSG00000021671	168
ENSMUSG00000021675	2
ENSMUSG00000021676	62
ENSMUSG00000021678	8
ENSMUSG00000021679	0
ENSMUSG00000021680	0
ENSMUSG00000021681	567
ENSMUSG00000021684	60
ENSMUSG00000021685	0
ENSMUSG00000021686	506
ENSMUSG00000021687	564
ENSMUSG00000021690	1449
ENSMUSG00000021692	70
ENSMUSG00000021693	504
ENSMUSG00000021694	73
ENSMUSG00000021696	12
ENSMUSG00000021697	0
ENSMUSG00000021699	2548
ENSMUSG00000021700	0
ENSMUSG00000021701	245
ENSMUSG00000021702	1514
ENSMUSG00000021703	154
ENSMUSG00000021704	359
ENSMUSG00000021706	302
ENSMUSG00000021707	72
ENSMUSG00000021708	202
ENSMUSG00000021709	1745
ENSMUSG00000021710	197
ENSMUSG00000021711	631
ENSMUSG00000021712	835
ENSMUSG00000021713	129
ENSMUSG00000021714	5
ENSMUSG00000021715	228
ENSMUSG00000021716	299
ENSMUSG00000021718	0
ENSMUSG00000021719	91
ENSMUSG00000021720	8
ENSMUSG00000021721	0
ENSMUSG00000021725	308
ENSMUSG00000021728	31
ENSMUSG00000021730	17
ENSMUSG00000021731	360
ENSMUSG00000021732	31
ENSMUSG00000021733	438
ENSMUSG00000021737	2242
ENSMUSG00000021738	958
ENSMUSG00000021741	0
ENSMUSG00000021743	0
ENSMUSG00000021745	824
ENSMUSG00000021747	0
ENSMUSG00000021748	3030
ENSMUSG00000021749	0
ENSMUSG00000021750	51
ENSMUSG00000021751	2
ENSMUSG00000021752	146
ENSMUSG00000021754	355
ENSMUSG00000021756	4771
ENSMUSG00000021758	0
ENSMUSG00000021759	373
ENSMUSG00000021760	123
ENSMUSG00000021763	175
ENSMUSG00000021764	1769
ENSMUSG00000021765	177
ENSMUSG00000021767	691
ENSMUSG00000021768	1635
ENSMUSG00000021770	2119
ENSMUSG00000021771	4423
ENSMUSG00000021772	583
ENSMUSG00000021773	14
ENSMUSG00000021774	797
ENSMUSG00000021775	3181
ENSMUSG00000021779	680
ENSMUSG00000021782	158
ENSMUSG00000021785	786
ENSMUSG00000021786	270
ENSMUSG00000021789	0
ENSMUSG00000021790	0
ENSMUSG00000021791	0
ENSMUSG00000021792	414
ENSMUSG00000021794	2313
ENSMUSG00000021795	0
ENSMUSG00000021796	2503
ENSMUSG00000021797	0
ENSMUSG00000021798	30851
ENSMUSG00000021799	2
ENSMUSG00000021803	0
ENSMUSG00000021804	0
ENSMUSG00000021806	336
ENSMUSG00000021807	733
ENSMUSG00000021809	315
ENSMUSG00000021810	797
ENSMUSG00000021811	232
ENSMUSG00000021814	938
ENSMUSG00000021815	5262
ENSMUSG00000021816	6364
ENSMUSG00000021819	799
ENSMUSG00000021820	3754
ENSMUSG00000021822	318
ENSMUSG00000021823	1629
ENSMUSG00000021824	525
ENSMUSG00000021830	441
ENSMUSG00000021831	100
ENSMUSG00000021832	2272
ENSMUSG00000021835	88
ENSMUSG00000021838	2259
ENSMUSG00000021840	457
ENSMUSG00000021843	6715
ENSMUSG00000021846	228
ENSMUSG00000021848	0
ENSMUSG00000021850	7
ENSMUSG00000021852	2
ENSMUSG00000021866	812
ENSMUSG00000021867	0
ENSMUSG00000021868	534
ENSMUSG00000021870	2024
ENSMUSG00000021871	0
ENSMUSG00000021872	0
ENSMUSG00000021874	12
ENSMUSG00000021876	383
ENSMUSG00000021877	581
ENSMUSG00000021879	0
ENSMUSG00000021880	4
ENSMUSG00000021884	31
ENSMUSG00000021886	0
ENSMUSG00000021890	428
ENSMUSG00000021891	168
ENSMUSG00000021892	651
ENSMUSG00000021893	1396
ENSMUSG00000021895	260
ENSMUSG00000021898	1465
ENSMUSG00000021900	84
ENSMUSG00000021901	922
ENSMUSG00000021902	159
ENSMUSG00000021903	644
ENSMUSG00000021904	238
ENSMUSG00000021905	541
ENSMUSG00000021906	455
ENSMUSG00000021907	0
ENSMUSG00000021908	62
ENSMUSG00000021910	1884
ENSMUSG00000021911	502
ENSMUSG00000021913	24
ENSMUSG00000021916	210
ENSMUSG00000021917	783
ENSMUSG00000021918	193
ENSMUSG00000021919	0
ENSMUSG00000021922	2
ENSMUSG00000021927	0
ENSMUSG00000021928	77
ENSMUSG00000021929	4507
ENSMUSG00000021930	676
ENSMUSG00000021932	53
ENSMUSG00000021933	0
ENSMUSG00000021936	936
ENSMUSG00000021938	149
ENSMUSG00000021939	5334
ENSMUSG00000021940	0
ENSMUSG00000021943	48
ENSMUSG00000021944	0
ENSMUSG00000021945	1142
ENSMUSG00000021947	42
ENSMUSG00000021948	112
ENSMUSG00000021950	24
ENSMUSG00000021951	199
ENSMUSG00000021952	672
ENSMUSG00000021953	0
ENSMUSG00000021957	522
ENSMUSG00000021958	69
ENSMUSG00000021959	300
ENSMUSG00000021961	0
ENSMUSG00000021962	237
ENSMUSG00000021963	556
ENSMUSG00000021965	15
ENSMUSG00000021966	0
ENSMUSG00000021967	249
ENSMUSG00000021969	274
ENSMUSG00000021972	476
ENSMUSG00000021973	794
ENSMUSG00000021974	31
ENSMUSG00000021975	238
ENSMUSG00000021977	0
ENSMUSG00000021978	1475
ENSMUSG00000021981	509
ENSMUSG00000021982	521
ENSMUSG00000021983	91
ENSMUSG00000021986	0
